job_id,job_name,experience_required,education
43193,Data Engineer,4,Bachelor
43194,Data Scientist,4,PhD
43195,Data Scientist,2,PhD
43196,Research Scientist,8,PhD
43197,Data Scientist,3,PhD
43198,Research Scientist,2,Master
43199,Machine Learning Engineer,7,Master
43200,Data Scientist,3,Master
43201,Big Data Engineer,3,Master
43202,Statistician,5,Bachelor
43203,Business Intelligence Analyst,8,Bachelor
43204,Business Intelligence Analyst,1,PhD
43205,Research Scientist,1,PhD
43206,Research Scientist,1,PhD
43207,Statistician,9,Master
43208,Research Scientist,10,Bachelor
43209,Data Analyst,3,PhD
43210,Research Scientist,3,Bachelor
43211,Data Scientist,9,Bachelor
43212,Data Analyst,3,PhD
43213,Research Scientist,2,Bachelor
43214,Machine Learning Engineer,7,Bachelor
43215,Business Intelligence Analyst,8,Bachelor
43216,Machine Learning Engineer,7,PhD
43217,Statistician,9,Bachelor
43218,Business Intelligence Analyst,9,PhD
43219,Statistician,9,PhD
43220,Machine Learning Engineer,10,PhD
43221,Research Scientist,2,PhD
43222,Quantitative Analyst,8,Master
43223,Business Intelligence Analyst,4,Bachelor
43224,Research Scientist,4,PhD
43225,Statistician,3,Master
43226,Data Architect,4,PhD
43227,Data Engineer,4,PhD
43228,Big Data Engineer,8,Bachelor
43229,Data Scientist,1,PhD
43230,Data Scientist,1,Bachelor
43231,Data Engineer,1,Master
43232,Business Intelligence Analyst,7,Bachelor
43233,Machine Learning Engineer,10,PhD
43234,Machine Learning Engineer,4,Master
43235,Data Analyst,9,PhD
43236,Statistician,1,Bachelor
43237,Quantitative Analyst,1,PhD
43238,Quantitative Analyst,8,Master
43239,Quantitative Analyst,2,PhD
43240,Data Architect,7,Master
43241,Data Scientist,8,Bachelor
43242,Data Engineer,4,PhD
43243,Big Data Engineer,8,Master
43244,Quantitative Analyst,10,PhD
43245,Statistician,10,Bachelor
43246,Business Intelligence Analyst,4,Bachelor
43247,Business Intelligence Analyst,9,Master
43248,Data Scientist,9,PhD
43249,Data Engineer,8,PhD
43250,Research Scientist,9,PhD
43251,Business Intelligence Analyst,4,Master
43252,Quantitative Analyst,4,Master
43253,Data Architect,8,Bachelor
43254,Data Architect,8,Bachelor
43255,Data Engineer,8,PhD
43256,Quantitative Analyst,7,Master
43257,Research Scientist,1,PhD
43258,Quantitative Analyst,8,Master
43259,Data Scientist,8,Bachelor
43260,Data Engineer,5,Bachelor
43261,Data Analyst,9,Bachelor
43262,Data Engineer,1,Master
43263,Data Architect,6,Bachelor
43264,Data Architect,5,PhD
43265,Statistician,10,Bachelor
43266,Quantitative Analyst,3,Bachelor
43267,Quantitative Analyst,4,Bachelor
43268,Machine Learning Engineer,8,Master
43269,Data Analyst,2,PhD
43270,Data Scientist,6,PhD
43271,Data Scientist,10,Master
43272,Data Architect,3,Bachelor
43273,Machine Learning Engineer,10,Master
43274,Data Engineer,5,Bachelor
43275,Data Engineer,1,Master
43276,Big Data Engineer,6,Master
43277,Machine Learning Engineer,10,Master
43278,Data Architect,10,PhD
43279,Machine Learning Engineer,2,Bachelor
43280,Data Engineer,7,PhD
43281,Business Intelligence Analyst,3,Bachelor
43282,Research Scientist,3,Master
43283,Statistician,6,PhD
43284,Machine Learning Engineer,3,Bachelor
43285,Data Analyst,6,Bachelor
43286,Data Scientist,4,Bachelor
43287,Data Architect,8,PhD
43288,Data Architect,4,PhD
43289,Quantitative Analyst,10,PhD
43290,Research Scientist,2,PhD
43291,Data Scientist,3,Master
43292,Data Analyst,4,Master
43293,Statistician,2,Master
43294,Data Engineer,1,Bachelor
43295,Data Scientist,4,Master
43296,Research Scientist,3,PhD
43297,Research Scientist,1,Master
43298,Data Architect,7,PhD
43299,Data Engineer,6,Bachelor
43300,Statistician,8,Master
43301,Data Architect,3,Master
43302,Research Scientist,2,Master
43303,Data Engineer,9,PhD
43304,Business Intelligence Analyst,10,Master
43305,Statistician,7,Bachelor
43306,Business Intelligence Analyst,10,Master
43307,Data Analyst,3,Master
43308,Research Scientist,8,PhD
43309,Research Scientist,1,Bachelor
43310,Big Data Engineer,1,PhD
43311,Machine Learning Engineer,3,PhD
43312,Research Scientist,4,Bachelor
43313,Big Data Engineer,4,PhD
43314,Quantitative Analyst,8,Bachelor
43315,Business Intelligence Analyst,2,PhD
43316,Data Scientist,1,PhD
43317,Machine Learning Engineer,4,Bachelor
43318,Data Engineer,5,PhD
43319,Quantitative Analyst,7,Master
43320,Data Engineer,9,Bachelor
43321,Research Scientist,2,PhD
43322,Research Scientist,1,Bachelor
43323,Data Engineer,1,Bachelor
43324,Machine Learning Engineer,5,Bachelor
43325,Big Data Engineer,8,Master
43326,Business Intelligence Analyst,1,Master
43327,Machine Learning Engineer,5,Bachelor
43328,Statistician,5,Bachelor
43329,Data Engineer,6,Bachelor
43330,Big Data Engineer,10,PhD
43331,Statistician,10,Master
43332,Quantitative Analyst,9,Bachelor
43333,Machine Learning Engineer,2,Bachelor
43334,Research Scientist,8,PhD
43335,Statistician,1,Master
43336,Machine Learning Engineer,8,PhD
43337,Business Intelligence Analyst,6,Bachelor
43338,Research Scientist,9,Master
43339,Research Scientist,4,PhD
43340,Data Scientist,10,Bachelor
43341,Machine Learning Engineer,9,Bachelor
43342,Research Scientist,7,Bachelor
43343,Statistician,6,Master
43344,Business Intelligence Analyst,10,Bachelor
43345,Data Engineer,7,PhD
43346,Statistician,8,Master
43347,Statistician,2,PhD
43348,Data Analyst,2,PhD
43349,Machine Learning Engineer,2,Bachelor
43350,Big Data Engineer,4,Bachelor
43351,Machine Learning Engineer,4,Master
43352,Quantitative Analyst,10,Bachelor
43353,Quantitative Analyst,1,Bachelor
43354,Business Intelligence Analyst,3,PhD
43355,Statistician,3,PhD
43356,Quantitative Analyst,4,Bachelor
43357,Business Intelligence Analyst,4,Master
43358,Research Scientist,3,PhD
43359,Data Analyst,2,PhD
43360,Statistician,6,Master
43361,Data Engineer,9,Master
43362,Machine Learning Engineer,5,Master
43363,Big Data Engineer,1,Bachelor
43364,Data Analyst,8,Master
43365,Data Analyst,5,PhD
43366,Machine Learning Engineer,8,PhD
43367,Data Engineer,9,PhD
43368,Statistician,8,PhD
43369,Data Architect,10,Master
43370,Statistician,7,PhD
43371,Research Scientist,2,Bachelor
43372,Machine Learning Engineer,6,Bachelor
43373,Data Scientist,2,Bachelor
43374,Machine Learning Engineer,10,Master
43375,Data Engineer,7,Bachelor
43376,Data Scientist,3,Master
43377,Machine Learning Engineer,5,PhD
43378,Data Engineer,5,PhD
43379,Quantitative Analyst,7,Master
43380,Big Data Engineer,5,PhD
43381,Data Engineer,8,Bachelor
43382,Data Analyst,6,Bachelor
43383,Machine Learning Engineer,8,Bachelor
43384,Business Intelligence Analyst,8,Master
43385,Data Analyst,5,Master
43386,Machine Learning Engineer,2,Master
43387,Data Engineer,1,Bachelor
43388,Data Architect,7,Master
43389,Machine Learning Engineer,10,Bachelor
43390,Quantitative Analyst,8,Bachelor
43391,Machine Learning Engineer,9,Master
43392,Data Analyst,7,PhD
43393,Research Scientist,9,Bachelor
43394,Data Engineer,2,PhD
43395,Data Architect,8,Bachelor
43396,Big Data Engineer,9,Bachelor
43397,Data Scientist,10,Master
43398,Data Scientist,8,Bachelor
43399,Data Scientist,9,Bachelor
43400,Machine Learning Engineer,3,Bachelor
43401,Big Data Engineer,4,Master
43402,Data Architect,2,PhD
43403,Data Scientist,7,PhD
43404,Data Scientist,1,Bachelor
43405,Big Data Engineer,10,Bachelor
43406,Data Engineer,1,Bachelor
43407,Data Scientist,4,PhD
43408,Statistician,2,Master
43409,Data Engineer,8,PhD
43410,Big Data Engineer,4,Master
43411,Statistician,10,PhD
43412,Quantitative Analyst,10,PhD
43413,Business Intelligence Analyst,7,PhD
43414,Data Scientist,1,Bachelor
43415,Big Data Engineer,9,PhD
43416,Data Architect,2,Bachelor
43417,Data Scientist,9,PhD
43418,Machine Learning Engineer,4,Master
43419,Data Analyst,1,PhD
43420,Big Data Engineer,8,Bachelor
43421,Machine Learning Engineer,9,Bachelor
43422,Big Data Engineer,1,Master
43423,Quantitative Analyst,2,Bachelor
43424,Business Intelligence Analyst,3,PhD
43425,Big Data Engineer,2,Bachelor
43426,Statistician,6,PhD
43427,Data Architect,1,Bachelor
43428,Data Analyst,8,PhD
43429,Statistician,3,Bachelor
43430,Statistician,2,Master
43431,Data Analyst,6,PhD
43432,Business Intelligence Analyst,8,PhD
43433,Data Scientist,8,Master
43434,Data Architect,9,Master
43435,Data Architect,4,Master
43436,Statistician,9,PhD
43437,Business Intelligence Analyst,6,Bachelor
43438,Data Engineer,6,Bachelor
43439,Business Intelligence Analyst,8,PhD
43440,Machine Learning Engineer,6,Master
43441,Quantitative Analyst,4,Master
43442,Machine Learning Engineer,10,Master
43443,Data Architect,9,Bachelor
43444,Quantitative Analyst,8,PhD
43445,Machine Learning Engineer,10,Bachelor
43446,Statistician,4,Bachelor
43447,Business Intelligence Analyst,7,Master
43448,Statistician,10,Bachelor
43449,Data Engineer,1,Bachelor
43450,Data Analyst,6,PhD
43451,Data Analyst,9,Master
43452,Data Architect,9,Bachelor
43453,Statistician,4,Master
43454,Machine Learning Engineer,1,PhD
43455,Research Scientist,2,Master
43456,Data Architect,9,Master
43457,Research Scientist,9,Master
43458,Statistician,2,Bachelor
43459,Data Architect,3,Master
43460,Data Engineer,8,PhD
43461,Data Scientist,1,Bachelor
43462,Business Intelligence Analyst,2,Bachelor
43463,Business Intelligence Analyst,2,PhD
43464,Big Data Engineer,8,Master
43465,Big Data Engineer,8,Bachelor
43466,Research Scientist,1,PhD
43467,Research Scientist,10,PhD
43468,Machine Learning Engineer,2,Bachelor
43469,Data Analyst,7,Master
43470,Business Intelligence Analyst,1,Master
43471,Machine Learning Engineer,1,PhD
43472,Quantitative Analyst,3,Bachelor
43473,Data Analyst,3,Master
43474,Data Engineer,1,Bachelor
43475,Business Intelligence Analyst,6,PhD
43476,Machine Learning Engineer,5,PhD
43477,Data Analyst,9,PhD
43478,Machine Learning Engineer,3,Bachelor
43479,Data Architect,7,PhD
43480,Research Scientist,5,Bachelor
43481,Data Engineer,9,PhD
43482,Research Scientist,5,PhD
43483,Quantitative Analyst,4,Bachelor
43484,Research Scientist,3,PhD
43485,Research Scientist,10,PhD
43486,Data Analyst,2,Bachelor
43487,Data Analyst,2,PhD
43488,Data Scientist,3,PhD
43489,Data Scientist,3,PhD
43490,Data Analyst,2,Master
43491,Data Scientist,3,PhD
43492,Quantitative Analyst,4,PhD
43493,Business Intelligence Analyst,1,Master
43494,Data Analyst,8,Master
43495,Quantitative Analyst,5,PhD
43496,Machine Learning Engineer,8,Master
43497,Statistician,5,Bachelor
43498,Data Architect,10,PhD
43499,Data Scientist,4,Bachelor
43500,Statistician,9,PhD
43501,Data Engineer,8,Master
43502,Statistician,9,Master
43503,Data Architect,4,PhD
43504,Statistician,9,Master
43505,Quantitative Analyst,3,Master
43506,Data Scientist,2,PhD
43507,Big Data Engineer,2,Bachelor
43508,Quantitative Analyst,2,Bachelor
43509,Machine Learning Engineer,1,Master
43510,Data Scientist,8,PhD
43511,Business Intelligence Analyst,10,Bachelor
43512,Statistician,9,Bachelor
43513,Data Scientist,10,PhD
43514,Data Engineer,6,PhD
43515,Machine Learning Engineer,10,PhD
43516,Research Scientist,3,PhD
43517,Research Scientist,5,Master
43518,Data Engineer,2,Master
43519,Data Architect,9,Master
43520,Machine Learning Engineer,10,Bachelor
43521,Data Scientist,3,PhD
43522,Big Data Engineer,9,Master
43523,Data Architect,6,PhD
43524,Quantitative Analyst,9,PhD
43525,Data Scientist,5,Master
43526,Research Scientist,7,PhD
43527,Data Scientist,1,PhD
43528,Machine Learning Engineer,8,PhD
43529,Data Engineer,10,Bachelor
43530,Statistician,2,PhD
43531,Data Analyst,7,Bachelor
43532,Data Scientist,9,PhD
43533,Research Scientist,9,Master
43534,Research Scientist,5,Master
43535,Research Scientist,3,Bachelor
43536,Statistician,3,Bachelor
43537,Data Analyst,2,Master
43538,Statistician,7,Master
43539,Data Analyst,3,Master
43540,Machine Learning Engineer,3,PhD
43541,Business Intelligence Analyst,7,Bachelor
43542,Data Engineer,4,Bachelor
43543,Data Scientist,6,Bachelor
43544,Big Data Engineer,3,PhD
43545,Data Scientist,2,Master
43546,Data Engineer,2,Bachelor
43547,Data Analyst,2,Master
43548,Business Intelligence Analyst,4,Master
43549,Quantitative Analyst,4,Bachelor
43550,Statistician,8,Bachelor
43551,Machine Learning Engineer,3,Bachelor
43552,Statistician,9,Bachelor
43553,Research Scientist,10,Bachelor
43554,Data Architect,7,PhD
43555,Quantitative Analyst,8,Bachelor
43556,Data Engineer,4,Bachelor
43557,Machine Learning Engineer,10,PhD
43558,Statistician,8,Bachelor
43559,Data Engineer,1,Bachelor
43560,Data Analyst,7,Bachelor
43561,Statistician,1,PhD
43562,Quantitative Analyst,10,PhD
43563,Data Engineer,9,PhD
43564,Big Data Engineer,4,PhD
43565,Data Architect,5,Master
43566,Business Intelligence Analyst,9,PhD
43567,Statistician,9,Bachelor
43568,Research Scientist,4,Master
43569,Business Intelligence Analyst,6,PhD
43570,Business Intelligence Analyst,3,Master
43571,Business Intelligence Analyst,10,PhD
43572,Data Engineer,4,Master
43573,Data Analyst,1,PhD
43574,Big Data Engineer,6,Master
43575,Data Engineer,1,Master
43576,Big Data Engineer,9,Bachelor
43577,Quantitative Analyst,9,Master
43578,Machine Learning Engineer,6,Master
43579,Research Scientist,3,Master
43580,Quantitative Analyst,5,Bachelor
43581,Statistician,6,Master
43582,Data Scientist,4,PhD
43583,Research Scientist,3,Bachelor
43584,Big Data Engineer,2,Bachelor
43585,Data Scientist,8,PhD
43586,Data Architect,1,Master
43587,Machine Learning Engineer,2,PhD
43588,Data Engineer,8,PhD
43589,Research Scientist,7,PhD
43590,Data Analyst,4,Master
43591,Research Scientist,1,PhD
43592,Data Scientist,1,Bachelor
43593,Quantitative Analyst,8,Master
43594,Data Analyst,10,PhD
43595,Research Scientist,5,Master
43596,Machine Learning Engineer,9,Master
43597,Data Scientist,7,Master
43598,Machine Learning Engineer,8,Bachelor
43599,Quantitative Analyst,5,Bachelor
43600,Research Scientist,8,PhD
43601,Data Architect,9,Bachelor
43602,Business Intelligence Analyst,8,Master
43603,Data Scientist,3,Bachelor
43604,Data Analyst,5,Bachelor
43605,Data Engineer,2,PhD
43606,Big Data Engineer,4,Bachelor
43607,Big Data Engineer,6,PhD
43608,Data Architect,10,Master
43609,Statistician,10,Master
43610,Data Engineer,8,Master
43611,Machine Learning Engineer,1,PhD
43612,Data Architect,5,PhD
43613,Quantitative Analyst,7,Bachelor
43614,Data Analyst,1,PhD
43615,Statistician,1,Master
43616,Data Scientist,2,Bachelor
43617,Research Scientist,7,Master
43618,Data Architect,9,Bachelor
43619,Data Scientist,5,Master
43620,Big Data Engineer,3,Bachelor
43621,Research Scientist,4,Master
43622,Data Scientist,2,Bachelor
43623,Statistician,2,PhD
43624,Data Scientist,7,Master
43625,Research Scientist,4,Master
43626,Data Architect,6,PhD
43627,Data Architect,9,PhD
43628,Quantitative Analyst,2,PhD
43629,Data Architect,8,Master
43630,Business Intelligence Analyst,10,Master
43631,Data Engineer,10,Bachelor
43632,Data Architect,5,PhD
43633,Statistician,10,Bachelor
43634,Data Scientist,4,Master
43635,Quantitative Analyst,5,PhD
43636,Data Analyst,4,Master
43637,Data Architect,9,PhD
43638,Quantitative Analyst,2,PhD
43639,Data Scientist,1,Bachelor
43640,Data Architect,4,PhD
43641,Data Scientist,1,Master
43642,Research Scientist,9,PhD
43643,Big Data Engineer,7,Bachelor
43644,Quantitative Analyst,9,Master
43645,Quantitative Analyst,5,Bachelor
43646,Data Analyst,6,PhD
43647,Data Scientist,1,Master
43648,Statistician,9,Master
43649,Quantitative Analyst,4,PhD
43650,Data Analyst,2,PhD
43651,Data Engineer,10,Master
43652,Data Architect,1,Bachelor
43653,Data Engineer,1,PhD
43654,Quantitative Analyst,4,PhD
43655,Business Intelligence Analyst,1,Bachelor
43656,Data Architect,1,PhD
43657,Machine Learning Engineer,6,PhD
43658,Data Architect,9,Bachelor
43659,Statistician,6,Master
43660,Quantitative Analyst,3,PhD
43661,Machine Learning Engineer,4,PhD
43662,Data Engineer,8,Bachelor
43663,Data Engineer,9,PhD
43664,Research Scientist,4,Master
43665,Research Scientist,2,PhD
43666,Research Scientist,3,Master
43667,Machine Learning Engineer,1,Master
43668,Data Scientist,8,Bachelor
43669,Data Engineer,6,PhD
43670,Business Intelligence Analyst,3,Master
43671,Big Data Engineer,2,PhD
43672,Data Analyst,7,Master
43673,Big Data Engineer,7,PhD
43674,Data Scientist,1,PhD
43675,Research Scientist,3,PhD
43676,Business Intelligence Analyst,6,Bachelor
43677,Big Data Engineer,6,PhD
43678,Big Data Engineer,5,Bachelor
43679,Data Analyst,9,Master
43680,Data Analyst,7,Bachelor
43681,Data Engineer,8,Bachelor
43682,Data Architect,9,PhD
43683,Data Scientist,10,Master
43684,Data Architect,7,PhD
43685,Big Data Engineer,1,Bachelor
43686,Business Intelligence Analyst,2,PhD
43687,Machine Learning Engineer,7,PhD
43688,Business Intelligence Analyst,8,PhD
43689,Data Architect,6,Bachelor
43690,Quantitative Analyst,4,Bachelor
43691,Quantitative Analyst,7,Master
43692,Data Analyst,6,Master
43693,Data Analyst,9,Master
43694,Business Intelligence Analyst,1,Bachelor
43695,Data Scientist,2,PhD
43696,Data Architect,9,Bachelor
43697,Research Scientist,5,PhD
43698,Data Analyst,10,Master
43699,Data Engineer,10,Bachelor
43700,Data Scientist,5,Master
43701,Big Data Engineer,2,Master
43702,Data Analyst,7,PhD
43703,Research Scientist,3,Master
43704,Research Scientist,7,Master
43705,Machine Learning Engineer,1,PhD
43706,Quantitative Analyst,9,Master
43707,Data Scientist,1,PhD
43708,Big Data Engineer,3,PhD
43709,Research Scientist,7,PhD
43710,Machine Learning Engineer,3,PhD
43711,Statistician,6,PhD
43712,Machine Learning Engineer,5,Bachelor
43713,Statistician,6,Bachelor
43714,Business Intelligence Analyst,9,Bachelor
43715,Data Engineer,1,PhD
43716,Data Architect,9,Master
43717,Big Data Engineer,9,Master
43718,Data Architect,1,PhD
43719,Quantitative Analyst,7,PhD
43720,Machine Learning Engineer,7,PhD
43721,Data Scientist,5,Master
43722,Big Data Engineer,1,PhD
43723,Statistician,3,Master
43724,Data Engineer,6,Master
43725,Quantitative Analyst,3,Bachelor
43726,Quantitative Analyst,7,Bachelor
43727,Statistician,8,PhD
43728,Research Scientist,3,Bachelor
43729,Data Engineer,6,Master
43730,Research Scientist,2,PhD
43731,Quantitative Analyst,3,PhD
43732,Statistician,2,PhD
43733,Research Scientist,9,Master
43734,Data Engineer,9,Bachelor
43735,Statistician,2,Bachelor
43736,Machine Learning Engineer,10,PhD
43737,Data Engineer,3,Bachelor
43738,Quantitative Analyst,1,PhD
43739,Data Scientist,6,PhD
43740,Data Engineer,7,Bachelor
43741,Quantitative Analyst,1,Master
43742,Research Scientist,6,PhD
43743,Statistician,3,Bachelor
43744,Big Data Engineer,10,Bachelor
43745,Research Scientist,6,Bachelor
43746,Data Engineer,2,Master
43747,Data Scientist,9,Bachelor
43748,Data Analyst,9,PhD
43749,Statistician,3,Bachelor
43750,Quantitative Analyst,4,PhD
43751,Data Analyst,5,Master
43752,Data Analyst,6,Master
43753,Machine Learning Engineer,9,PhD
